Probability,Token
0.0027932939119637012,Ġfox
0.002791558625176549,Ġfox
0.0027787324506789446,Ġfox
0.002758084563538432,Ġfox
0.002732307417318225,Ġfox
0.0027030138298869133,Ġfox
0.0026711446698755026,Ġfox
0.0026370107661932707,Ġfox
0.00260116346180439,Ġfox
0.0025636167265474796,Ġfox
0.0025245004799216986,Ġfox
0.0024838452227413654,Ġfox
0.0024417745880782604,Ġfox
0.00239798566326499,Ġfox
0.0023526742588728666,Ġfox
0.0023057819344103336,Ġfox
0.0022572334855794907,Ġfox
0.0022072370629757643,Ġfox
0.0021556755527853966,Ġfox
0.0021027226466685534,Ġfox
0.0020485660061240196,Ġfox
0.0019933234434574842,Ġfox
0.0019372089300304651,Ġfox
0.001880413619801402,Ġfox
0.0018233450828120112,Ġfox
0.0017660539597272873,Ġfox
0.0017090002074837685,Ġfox
0.0016523085068911314,Ġfox
0.0015963080804795027,Ġfox
0.0015412771608680487,Ġfox
0.0014874176122248173,Ġfox
0.001434951089322567,Ġfox
0.001384024159051478,Ġfox
0.0013347715139389038,Ġfox
0.0012874006060883403,Ġfox
0.0012418748810887337,Ġfox
0.001198346959426999,Ġfox
0.001156753278337419,Ġfox
0.0011171798687428236,Ġfox
0.0010795688722282648,Ġfox
0.001043864176608622,Ġfox
0.0010100360959768295,Ġfox
0.0009779970860108733,Ġfox
0.0009477114072069526,Ġfox
0.0009190572891384363,Ġfox
0.0008919673273339868,Ġfox
0.0008663301123306155,Ġfox
0.0008420613594353199,Ġfox
0.0008190866792574525,Ġfox
0.0007973198662512004,Ġfox
0.0007766358321532607,Ġfox
0.0007569764857180417,Ġfox
0.0007382555049844086,Ġfox
0.0007204079884104431,Ġfox
0.0007033378933556378,Ġfox
0.0006869849166832864,Ġfox
0.0006712866597808897,Ġfox
0.0006562136113643646,Ġfox
0.0006416713586077094,Ġfox
0.00062762969173491,Ġfox
0.000614047166891396,Ġfox
0.0006008907803334296,Ġfox
0.0005881062825210392,Ġfox
0.0005756798782385886,Ġfox
0.0005635704728774726,Ġfox
0.0005517752142623067,Ġfox
0.0005402399692684412,Ġfox
0.000528970267623663,Ġfox
0.0005179446889087558,Ġfox
0.0005071512423455715,Ġfox
0.0004965696716681123,Ġfox
0.0004862011701334268,Ġfox
0.00047603275743313134,Ġfox
0.00046606300747953355,Ġfox
0.00045628304360434413,Ġfox
0.000446690566604957,Ġfox
0.00043727076263166964,Ġfox
0.000428047904279083,Ġfox
0.00041899431380443275,Ġfox
0.0004101118538528681,Ġfox
0.00040142846410162747,Ġfox
0.0003929049998987466,Ġfox
0.00038456119364127517,Ġfox
0.0003763931745197624,Ġfox
0.0003684071998577565,Ġfox
0.00036058813566341996,Ġfox
0.00035294954432174563,Ġfox
0.0003454780380707234,Ġfox
0.0003381819697096944,Ġfox
0.00033104277099482715,Ġfox
0.0003240631485823542,Ġfox
0.0003172487486153841,Ġfox
0.0003105849027633667,Ġfox
0.00030405481811612844,Ġfox
0.0002976638497784734,Ġfox
0.0002913977368734777,Ġfox
0.0002852387260645628,Ġfox
0.00027918320847675204,Ġfox
0.00027321482775732875,Ġfox
0.00026731210527941585,Ġfox
0.000261471897829324,Ġfox
0.0002556663821451366,Ġfox
0.00024989110534079373,Ġfox
0.00024413433857262135,Ġfox
0.00023838726337999105,Ġfox
0.00023262493778020144,Ġfox
0.00022687268210574985,Ġfox
0.0002211194223491475,Ġfox
0.00021537271095439792,Ġfox
0.00020964864233974367,Ġfox
0.0002039759128820151,Ġfox
0.00019837591389659792,Ġfox
0.00019288196926936507,Ġfox
0.00018752845062408596,Ġfox
0.00018236627511214465,Ġfox
0.00017742339696269482,Ġfox
0.00017274603305850178,Ġfox
0.00016837354633025825,Ġfox
0.00016432754637207836,Ġfox
0.00016064457304310054,Ġfox
0.0001573455665493384,Ġfox
0.0001544361439300701,Ġfox
0.00015193062426988035,Ġfox
0.00014982331776991487,Ġfox
0.00014811479195486754,Ġfox
0.00014679068408440799,Ġfox
0.00014583146548829973,Ġfox
0.00014520820695906878,Ġfox
0.000144889549119398,Ġfox
0.00014482554979622364,Ġfox
0.00014496712537948042,Ġfox
0.0001452407450415194,Ġfox
0.0001455994788557291,Ġfox
0.00014603672025259584,Ġfox
0.00014659845328424126,Ġfox
0.00014733670104760677,Ġfox
0.00014798443589825183,Ġfox
0.0001476286561228335,Ġfox
0.0001463338703615591,Ġfox
0.00014847921556793153,Ġfox
0.00016469946422148496,Ġfox
0.00019588296709116548,Ġfox
0.00021871007629670203,Ġfox
0.0002317188191227615,Ġfox
0.00023994353250600398,Ġfox
0.00024604605278000236,Ġfox
0.00025096317403949797,Ġfox
0.0002547441690694541,Ġfox
0.0002571858640294522,Ġfox
0.00025813846150413156,Ġfox
0.0002576516126282513,Ġfox
0.00025592587189748883,Ġfox
0.0002532081853132695,Ġfox
0.0002497670939192176,Ġfox
0.00024582742480561137,Ġfox
0.0002415519265923649,Ġfox
0.00023707441869191825,Ġfox
0.00023248551588039845,Ġfox
0.00022783262829761952,Ġfox
0.00022315331443678588,Ġfox
0.00021847056632395834,Ġfox
0.0002137815608875826,Ġfox
0.0002091029309667647,Ġfox
0.00020442958339117467,Ġfox
0.00019976268231403083,Ġfox
0.00019508734112605453,Ġfox
0.00019041428458876908,Ġfox
0.00018573302077129483,Ġfox
0.00018105168419424444,Ġfox
0.0001763755572028458,Ġfox
0.0001716848200885579,Ġfox
0.00016701011918485165,Ġfox
0.0001623467105673626,Ġfox
0.0001576978829689324,Ġfox
0.00015307700959965587,Ġfox
0.00014849517901893705,Ġfox
0.0001439384213881567,Ġfox
0.00013942386431153864,Ġfox
0.00013496223255060613,Ġfox
0.00013055211456958205,Ġfox
0.00012620084453374147,Ġfox
0.00012190571578685194,Ġfox
0.0001176775767817162,Ġfox
0.00011352321598678827,Ġfox
0.00010944097448373213,Ġfox
0.00010544460383243859,Ġfox
0.00010153662879019976,Ġfox
9.773032797966152e-05,Ġfox
9.403895091963932e-05,Ġfox
9.04760672710836e-05,Ġfox
8.705564687261358e-05,Ġfox
8.378668280784041e-05,Ġfox
8.068747411016375e-05,Ġfox
7.775535777909681e-05,Ġfox
7.49969549360685e-05,Ġfox
7.240648847073317e-05,Ġfox
6.998096068855375e-05,Ġfox
6.770496111130342e-05,Ġfox
6.557631422765553e-05,Ġfox
6.35799951851368e-05,Ġfox
6.171109271235764e-05,Ġfox
5.9955698816338554e-05,Ġfox
5.830487498315051e-05,Ġfox
5.675455031450838e-05,Ġfox
5.5295779020525515e-05,Ġfox
